FuncionalProgramática - Código;AnoExercício FuncionalProgramática;Situação FuncionalProgramática;FuncionalProgramática - Formatado;Função - Código;AnoExercício Função;Situação Função;Função - Descrição;Subfunção - Código;AnoExercício Subfunção;Situação Subfunção;Subfunção - Descrição;Programa - Código;AnoExercício Programa;Situação Programa;Programa - Descrição;Identificador ProjetoAtividade - Código;AnoExercício Identificador ProjetoAtividade;Situação Identificador ProjetoAtividade;Identificador ProjetoAtividade - Descrição;ProjetoAtividade - Código;AnoExercício ProjetoAtividade;Situação ProjetoAtividade;ProjetoAtividade - Descrição;SubprojetoSubatividade - Código;IAG - Código;AnoExercício IAG;Situação IAG;IAG - Descrição;IAG - Código-Descrição
2,36921E+16;#MULTIVALUE;ATIVO;23.692.058.401.130.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;692;#MULTIVALUE;ATIVO;COMERCIALIZAÇÃO;58;#MULTIVALUE;ATIVO;EXPLORAÇÃO DE JOGOS LOTÉRICOS E SIMILARES;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;113;#MULTIVALUE;ATIVO;OPERACIONALIZAÇÃO DE JOGOS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36921E+16;2019;ATIVO;23.692.078.401.830.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;692;2019;ATIVO;COMERCIALIZAÇÃO;78;2019;ATIVO;OPERACIONALIZAÇÃO DE JOGOS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;183;2019;ATIVO;OPERACIONALIZAÇÃO DE JOGOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36931E+16;#MULTIVALUE;ATIVO;23.693.063.100.410.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;693;#MULTIVALUE;ATIVO;COMÉRCIO EXTERIOR;63;#MULTIVALUE;ATIVO;MINAS + GERAIS - DIVERSIFICAÇÃO E FORTALECIMENTO DA ECONOMIA;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;41;#MULTIVALUE;ATIVO;PROMOÇÃO DO COMÉRCIO EXTERIOR MINEIRO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36947E+16;2019;ATIVO;23.694.702.707.520.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;694;2019;ATIVO;SERVIÇOS FINANCEIROS;702;2019;ATIVO;OBRIGAÇÕES ESPECIAIS;7;2019;ATIVO;OPERAÇÃO ESPECIAL;752;2019;ATIVO;PROGRAMAÇÃO A CARGO DO BANCO DE DESENVOLVIMENTO DE MINAS GERAIS - BDMG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36947E+16;#MULTIVALUE;ATIVO;23.694.705.707.520.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;694;#MULTIVALUE;ATIVO;SERVIÇOS FINANCEIROS;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;7;#MULTIVALUE;ATIVO;OPERAÇÃO ESPECIAL;752;#MULTIVALUE;ATIVO;PROGRAMAÇÃO A CARGO DO ESTADO PARA O BANCO DE DESENVOLVIMENTO DE MINAS GERAIS - BDMG;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.034.200.620.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;34;2019;ATIVO;TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;62;2019;ATIVO;OBSERVATÓRIO DO TURISMO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.034.400.920.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;34;2019;ATIVO;TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;92;2019;ATIVO;QUALIFICAÇÃO DOS GESTORES PÚBLICOS E DA CADEIA PRODUTIVA DO TURISMO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.034.400.940.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;34;2019;ATIVO;TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;94;2019;ATIVO;COMPLEMENTO PARA CARGA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.034.400.950.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;34;2019;ATIVO;TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;95;2019;ATIVO;COMPLEMENTO PARA CARGA 1;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.034.401.230.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;34;2019;ATIVO;TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;123;2019;ATIVO;INFRAESTRUTURA DOS ATRATIVOS E DESTINOS TURÍSTICOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.035.400.830.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;35;2019;ATIVO;IDENTIDADE TURÍSTICA DE MINAS GERAIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;83;2019;ATIVO; MARKETING DO DESTINO MINAS GERAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.035.400.870.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;35;2019;ATIVO;IDENTIDADE TURÍSTICA DE MINAS GERAIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;87;2019;ATIVO;DIVERSIFICAÇÃO DA OFERTA TURÍSTICA E APOIO A COMERCIALIZAÇÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,3695E+16;2019;ATIVO;23.695.035.400.880.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;35;2019;ATIVO;IDENTIDADE TURÍSTICA DE MINAS GERAIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;88;2019;ATIVO;FOMENTO À ECONOMIA CRIATIVA E GASTRONOMIA;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,3695E+16;2019;ATIVO;23.695.035.403.460.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;35;2019;ATIVO;IDENTIDADE TURÍSTICA DE MINAS GERAIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;346;2019;ATIVO;FOMENTO AO TURISMO NOS PARQUES ESTADUAIS;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,36951E+16;#MULTIVALUE;ATIVO;23.695.050.402.240.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;695;#MULTIVALUE;ATIVO;TURISMO;50;#MULTIVALUE;ATIVO;TURISMO COMPETITIVO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;224;#MULTIVALUE;ATIVO;CAPACITAÇÕES, CURSOS E ENSINO À DISTÂNCIA (EAD) PARA O DESENVOLVIMENTO DA CADEIA PRODUTIVA DO TURISMO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36951E+16;#MULTIVALUE;ATIVO;23.695.050.402.250.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;695;#MULTIVALUE;ATIVO;TURISMO;50;#MULTIVALUE;ATIVO;TURISMO COMPETITIVO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;225;#MULTIVALUE;ATIVO;GESTÃO TERRITORIAL DO TURISMO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36951E+16;#MULTIVALUE;ATIVO;23.695.050.402.340.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;695;#MULTIVALUE;ATIVO;TURISMO;50;#MULTIVALUE;ATIVO;TURISMO COMPETITIVO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;234;#MULTIVALUE;ATIVO;DIVERSIFICAÇÃO DA OFERTA TURÍSTICA DE MINAS GERAIS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36951E+16;#MULTIVALUE;ATIVO;23.695.050.402.360.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;695;#MULTIVALUE;ATIVO;TURISMO;50;#MULTIVALUE;ATIVO;TURISMO COMPETITIVO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;236;#MULTIVALUE;ATIVO;PROMOÇÃO DO DESTINO MINAS GERAIS;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,36951E+16;#MULTIVALUE;ATIVO;23.695.056.405.060.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;695;#MULTIVALUE;ATIVO;TURISMO;56;#MULTIVALUE;ATIVO;FOMENTO, DEMOCRATIZAÇÃO E ACESSO À CULTURA E AO TURISMO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;506;#MULTIVALUE;ATIVO;APOIO FINANCEIRO AO TURISMO MINEIRO POR MEIO DO FUNDO DE ASSISTÊNCIA AO TURISMO - FASTUR;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,36951E+16;2019;ATIVO;23.695.092.100.450.000;23;2019;ATIVO;COMÉRCIO E SERVIÇOS;695;2019;ATIVO;TURISMO;92;2019;ATIVO;APOIO FINANCEIRO AO TURISMO MINEIRO;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;45;2019;ATIVO;FASTUR;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,37521E+16;#MULTIVALUE;ATIVO;23.752.066.100.440.000;23;#MULTIVALUE;ATIVO;COMÉRCIO E SERVIÇOS;752;#MULTIVALUE;ATIVO;ENERGIA ELÉTRICA;66;#MULTIVALUE;ATIVO;#VEMPRAMINAS - ATRAÇÃO DE INVESTIMENTOS;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;44;#MULTIVALUE;ATIVO;SOL DE MINAS;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,47221E+16;2019;ATIVO;24.722.074.401.790.000;24;2019;ATIVO;COMUNICAÇÕES;722;2019;ATIVO;TELECOMUNICAÇÕES;74;2019;ATIVO;RADIODIFUSÃO;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;179;2019;ATIVO;MANUTENÇÃO DOS SISTEMAS DE TRANSMISSÃO E RETRANSMISSÃO DE TV IMPLANTADOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,47221E+16;2019;ATIVO;24.722.074.403.180.000;24;2019;ATIVO;COMUNICAÇÕES;722;2019;ATIVO;TELECOMUNICAÇÕES;74;2019;ATIVO;RADIODIFUSÃO;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;318;2019;ATIVO;ALOCAÇÃO DE CAPACIDADE DE SEGMENTO ESPACIAL PARA TRANSMISSÃO DE SINAIS DE TELEVISÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57512E+16;2019;ATIVO;25.751.157.404.590.000;25;2019;ATIVO;ENERGIA;751;2019;ATIVO;CONSERVAÇÃO DE ENERGIA;157;2019;ATIVO;ENERGIA COMPETITIVA E SUSTENTÁVEL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;459;2019;ATIVO;PROMOÇÃO DA EFICIÊNCIA ENERGÉTICA EM MINAS GERAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57522E+16;2019;ATIVO;25.752.181.101.100.000;25;2019;ATIVO;ENERGIA;752;2019;ATIVO;ENERGIA ELÉTRICA;181;2019;ATIVO;DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;110;2019;ATIVO;REDE DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57527E+16;2019;ATIVO;25.752.702.707.580.000;25;2019;ATIVO;ENERGIA;752;2019;ATIVO;ENERGIA ELÉTRICA;702;2019;ATIVO;OBRIGAÇÕES ESPECIAIS;7;2019;ATIVO;OPERAÇÃO ESPECIAL;758;2019;ATIVO;PROGRAMAÇÃO A CARGO DA COMPANHIA ENEGÉTICA DE MINAS GERAIS - CEMIG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57527E+16;#MULTIVALUE;ATIVO;25.752.705.707.580.000;25;#MULTIVALUE;ATIVO;ENERGIA;752;#MULTIVALUE;ATIVO;ENERGIA ELÉTRICA;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;7;#MULTIVALUE;ATIVO;OPERAÇÃO ESPECIAL;758;#MULTIVALUE;ATIVO;PROGRAMAÇÃO A CARGO DO ESTADO PARA A COMPANHIA ENEGÉTICA DE MINAS GERAIS - CEMIG;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57531E+16;2020;ATIVO;25.753.066.100.460.000;25;2020;ATIVO;ENERGIA;753;2020;ATIVO;COMBUSTÍVEIS MINERAIS;66;2020;ATIVO;#VEMPRAMINAS - ATRAÇÃO DE INVESTIMENTOS;1;2020;ATIVO;PROJETO DO ORÇAMENTO FISCAL;46;2020;ATIVO;GÁS COMPETITIVO - POLÍTICA SETORIAL;1;0;2020;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57532E+16;2019;ATIVO;25.753.157.100.760.000;25;2019;ATIVO;ENERGIA;753;2019;ATIVO;COMBUSTÍVEIS MINERAIS;157;2019;ATIVO;ENERGIA COMPETITIVA E SUSTENTÁVEL;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;76;2019;ATIVO;ELABORAÇÃO DA REVISÃO DA TARIFA DE DISTRIBUIÇÃO DE GÁS CANALIZADO DE MINAS GERAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57541E+16;#MULTIVALUE;ATIVO;25.754.063.100.380.000;25;#MULTIVALUE;ATIVO;ENERGIA;754;#MULTIVALUE;ATIVO;BIOCOMBUSTÍVEIS;63;#MULTIVALUE;ATIVO;MINAS + GERAIS - DIVERSIFICAÇÃO E FORTALECIMENTO DA ECONOMIA;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;38;#MULTIVALUE;ATIVO;FONTES RENOVÁVEIS E EFICIÊNCIA ENERGÉTICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,57542E+16;2019;ATIVO;25.754.157.100.540.000;25;2019;ATIVO;ENERGIA;754;2019;ATIVO;BIOCOMBUSTÍVEIS;157;2019;ATIVO;ENERGIA COMPETITIVA E SUSTENTÁVEL;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;54;2019;ATIVO;CONSTRUÇÃO DA NOVA SEDE DA FAPEMIG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61221E+16;2019;ATIVO;26.122.067.100.370.000;26;2019;ATIVO;TRANSPORTE;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;67;2019;ATIVO;PLANEJAMENTO, GERENCIAMENTO E FISCALIZAÇÃO DE SERVIÇOS E INFRAESTRUTURA DE TRANSPORTES;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;37;2019;ATIVO;DESENVOLVIMENTO E GERENCIAMENTO DE ESTUDOS E PROJETOS DE TRANSPORTES;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,61227E+16;2019;ATIVO;26.122.701.200.020.000;26;2019;ATIVO;TRANSPORTE;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;2;2019;ATIVO;CONSTRUÇÃO E AQUISIÇÃO DE USINAS HIDRELÉTRICAS TÉRMICAS E /OU DE FONTES ALTERNATIVAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61227E+16;2019;ATIVO;26.122.701.204.170.000;26;2019;ATIVO;TRANSPORTE;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;417;2019;ATIVO;REMUNERAÇÃO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61251E+16;2019;ATIVO;26.125.084.401.940.000;26;2019;ATIVO;TRANSPORTE;125;2019;ATIVO;NORMATIZAÇÃO E FISCALIZAÇÃO;84;2019;ATIVO;OPERAÇÃO E SEGURANÇA DOS CORREDORES DE TRANSPORTE;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;194;2019;ATIVO;COMPLEMENTO PARA CARGA 10;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61297E+16;2019;ATIVO;26.129.701.200.290.000;26;2019;ATIVO;TRANSPORTE;129;2019;ATIVO;ADMINISTRAÇÃO DE RECEITAS;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;29;2019;ATIVO;ADMINISTRAÇÃO E OPERACIONALIZAÇÃO DA ARRECADAÇÃO DO FUNTRANS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61297E+16;#MULTIVALUE;ATIVO;26.129.705.200.290.000;26;#MULTIVALUE;ATIVO;TRANSPORTE;129;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE RECEITAS;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;29;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO E OPERACIONALIZAÇÃO DA ARRECADAÇÃO DO FUNTRANS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61301E+16;2019;ATIVO;26.130.058.100.390.000;26;2019;ATIVO;TRANSPORTE;130;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;58;2019;ATIVO;FOMENTO E INCENTIVO DE INVESTIMENTOS;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;39;2019;ATIVO;FINDES INTEGRAÇÃO - FINANCIAMENTO ESTABELECIDO COM O PRODUTOR RURAL OU FLORESTAL INTEGRADOS A EMPREENDIMENTOS AGROINDUSTRIAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61301E+16;2019;ATIVO;26.130.058.100.410.000;26;2019;ATIVO;TRANSPORTE;130;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;58;2019;ATIVO;FOMENTO E INCENTIVO DE INVESTIMENTOS;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;41;2019;ATIVO;FINDES PRÓ-GIRO - APOIO AO DESENVOLVIMENTO PRODUTIVO INTEGRADO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61301E+16;2019;ATIVO;26.130.067.100.360.000;26;2019;ATIVO;TRANSPORTE;130;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;67;2019;ATIVO;PLANEJAMENTO, GERENCIAMENTO E FISCALIZAÇÃO DE SERVIÇOS E INFRAESTRUTURA DE TRANSPORTES;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;36;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES DE SERVIÇOS E INFRAESTRUTURA DE TRANSPORTES;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,61311E+16;2019;ATIVO;26.131.084.401.960.000;26;2019;ATIVO;TRANSPORTE;131;2019;ATIVO;COMUNICAÇÃO SOCIAL;84;2019;ATIVO;OPERAÇÃO E SEGURANÇA DOS CORREDORES DE TRANSPORTE;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;196;2019;ATIVO;COMPLEMENTO PARA CARGA 12;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,64531E+16;2019;ATIVO;26.453.066.100.380.000;26;2019;ATIVO;TRANSPORTE;453;2019;ATIVO;TRANSPORTES COLETIVOS URBANOS;66;2019;ATIVO;DESENVOLVIMENTO E INTEGRAÇÃO DA INFRAESTRUTURA DE TRANSPORTES;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;38;2019;ATIVO;REDE DE METRÔ;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,64531E+16;#MULTIVALUE;ATIVO;26.453.073.100.650.000;26;#MULTIVALUE;ATIVO;TRANSPORTE;453;#MULTIVALUE;ATIVO;TRANSPORTES COLETIVOS URBANOS;73;#MULTIVALUE;ATIVO;MOBILIDADE EM MINAS GERAIS;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;65;#MULTIVALUE;ATIVO;PLANO DE ATUALIZAÇÃO DO SISTEMA DE TRANSPORTE DE PASSAGEIROS;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,64531E+16;#MULTIVALUE;ATIVO;26.453.073.401.600.000;26;#MULTIVALUE;ATIVO;TRANSPORTE;453;#MULTIVALUE;ATIVO;TRANSPORTES COLETIVOS URBANOS;73;#MULTIVALUE;ATIVO;MOBILIDADE EM MINAS GERAIS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;160;#MULTIVALUE;ATIVO;GESTÃO DA MOBILIDADE METROPOLITANA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,67811E+16;2019;ATIVO;26.781.066.100.350.000;26;2019;ATIVO;TRANSPORTE;781;2019;ATIVO;TRANSPORTE AÉREO;66;2019;ATIVO;DESENVOLVIMENTO E INTEGRAÇÃO DA INFRAESTRUTURA DE TRANSPORTES;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;35;2019;ATIVO;DESENVOLVIMENTO AEROVIÁRIO;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
2,67811E+16;#MULTIVALUE;ATIVO;26.781.073.401.570.000;26;#MULTIVALUE;ATIVO;TRANSPORTE;781;#MULTIVALUE;ATIVO;TRANSPORTE AÉREO;73;#MULTIVALUE;ATIVO;MOBILIDADE EM MINAS GERAIS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;157;#MULTIVALUE;ATIVO;GESTÃO DE AEROPORTOS REGIONAIS EM MINAS GERAIS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
2,6782E+16;#MULTIVALUE;ATIVO;26.782.029.404.780.000;26;#MULTIVALUE;ATIVO;TRANSPORTE;782;#MULTIVALUE;ATIVO;TRANSPORTE RODOVIÁRIO;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;478;#MULTIVALUE;ATIVO;FISCALIZAÇÃO DE CONCESSÕES E PARCERIAS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
