CentroCusto - Código;AnoExercício CentroCusto;Situação CentroCusto;CentroCusto - Descrição;CentroCusto - Descrição Complementar;Órgão CentroCusto - Código;Órgão CentroCusto - Nome;Órgão CentroCusto - Sigla
3036;2021;ATIVO;IMPLANTAR E IMPLEMENTAR TEMÁTICAS EDUCACIONAIS                        ;0021012354013SSB116           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3037;2021;ATIVO;REFORMAR E/OU ADAPTAR PRÉDIO DA SRE                                   ;0023037012085R105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3038;2021;ATIVO;MANTER A SEE (INTENDÊNCIA)                                            ;0010017012002ICA558           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3039;2021;ATIVO;PAGAR ALUGUEL                                                         ;0023011064297SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3040;2021;ATIVO;VISTORIAR INFRA-ESTRUTURA                                             ;0010011064302SRF170           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3041;2021;ATIVO;APOIO A FORMACAO PROFISSIONAL - PRONATEC  PORTARIA 21 DE 29/06/12     ;1536012404190SSB631           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3042;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0010011064302SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3043;2021;ATIVO;REALIZAR PROJETOS DE COMBATE À INCÊNDIO                               ;0023011064302SRF1779          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3044;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0010011074304SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3045;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0023011064297SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3047;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0010011084324SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3048;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0010011064297SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3049;2021;ATIVO;MANTER ESCOLAS                                                        ;0023011804189SRF111           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3050;2021;ATIVO;MANTER ESCOLAS                                                        ;0023032354013F119             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3051;2021;ATIVO;APOIAR O ENSINO DE CIÊNCIAS E MATEMÁTICA                              ;0021012354013SSB115           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3052;2021;ATIVO;ATENDER ESCOLAS NO PIP - ALFABETIZAÇÃO NO TEMPO CERTO                 ;0021012354013SSB117           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3053;2021;ATIVO;APOIO A PROJETO DE ESCOLA DE EDUCAÇÃO INFANTIL                        ;0010012144187D028             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3054;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0010011074309SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3055;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0010011512074SRF011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3056;2021;ATIVO;REALIZAR PROCESSO DE INDICAÇÃO DE DIRETOR E VICE- DIRETOR.            ;0021011804189SSG028           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3057;2021;ATIVO;MANTER REDE IP MULTISERVIÇOS                                          ;0021011512074SRF530           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3058;2021;ATIVO;MANTER SERVIÇOS DE INFORMÁTICA - PRODEMGE                             ;0010011512074SRF100           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3059;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0021011074309SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3060;2021;ATIVO;MANTER AUDITORIA SETORIAL                                             ;0023037012001Z105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3061;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011064297SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3062;2021;ATIVO;MANTER O CONSELHO ESTADUAL DE ACOMPAMHAMENTO E CONTROLE SOCIAL DO FUN-;0023017012086SPF134           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3063;2021;ATIVO;MANTER O CONSELHO DE ALIMENTACAO ESCOLAR                              ;0023017012086SPF135           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3064;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0021011064297SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3065;2021;ATIVO;ATENDER PROJETOS                                                      ;0021011804189SSB044           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3066;2021;ATIVO;REALIZAR PROJETO FORMACAO PELA ESCOLA                                 ;0023037012018G022             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3067;2021;ATIVO;EDUCACAO PARA O TRANSITO                                              ;0023037012018G023             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3068;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0023017012002SMP011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3069;2021;ATIVO;PAGAR TAXAS REFERENTES A IMOVEIS PROPRIOS                             ;0023037012002M104             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3070;2021;ATIVO;REALIZAR TREINAMENTOS DE DIRIGENTES E TÉCNICOS DA SMP                 ;0023037012002M107             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3071;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0023017012002SSB011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3072;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0023017012002SRF011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3073;2021;ATIVO;ACOMPANHAR EXECUCAO ORCAMENTARIA E FINANCEIRA                         ;0023017012002SPF014           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3074;2021;ATIVO;MANTER A SG                                                           ;0023037012002G001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3075;2021;ATIVO; REALIZAR INSPEÇÃO E TOMADA DE PREÇOS                                 ;0023017012002SPF012           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3076;2021;ATIVO;ADQUIRIR VALE ALIMENTACAO                                             ;0023037012002G006             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3077;2021;ATIVO;ALFABETIZAÇÃO CICLOS INICIAIS E COMPLEMENTARES,                       ;0023032354013D009             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3078;2021;ATIVO;PAGAR GRUPO DE TRABALHO APOSENTADORIA                                 ;0023017012002SSG061           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3080;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011064298SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3081;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0010017012002SPF011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3082;2021;ATIVO;NECESSIDADES E LEVANTAMENTOS NA ADI                                   ;0023037012018G019             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3083;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0023017012002SSI011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3084;2021;ATIVO;MANTER SERVIÇOS DE INFORMÁTICA.                                       ;0023017012002SSI077           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3085;2021;ATIVO;PRESTAR SERVIÇOS DE COMUNICAÇÃO DE DADOS                              ;0023017012002SSI101           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3086;2021;ATIVO;REALIZAR TREINAMENTO DE DIRIGENTES E TÉCNICOS                         ;0023017012002SSI090           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3087;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011064299SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3088;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0071011124331SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3089;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011054313SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3090;2021;ATIVO;ADQUIRIR VALE ALIMENTACAO                                             ;0023037012085G006             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3091;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011074305SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3092;2021;ATIVO;PRESTAR ASSISTÊNCIA TÉCNICA PEDAGÓGICA EJA E EXAMES SUPLETIVOS        ;0021012364029SSB059           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3093;2021;ATIVO;PRESTAR ASSITENCIA TECNICA PEDAGOGICA EJA E EXAME DE SUPLENCIA        ;0060012364029SSB059           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3094;2021;ATIVO;MANTER O GABINETE DA SEE                                              ;0023017012001GAB072           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3095;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0023017012002SSG011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3096;2021;ATIVO;DEVOLUÇÃO DE RECURSOS REFERENTES A RESOLUÇÃO/CD/FNDE 042/2007 PEJA    ;0236012342101P108             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3097;2021;ATIVO;INSERÇÃO DE DADOS PROMOÇÃO POR ESCOLARIDADE                           ;0023037012002G011             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3098;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011054314SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3099;2021;ATIVO;ADQUIRIR EQUIPAMENTOS E MATERIAL PERMANENTE PARA AS SRES              ;0021017012085SRF186           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3100;2021;ATIVO;ADQUIRIR MATERIAL DE CONSUMO                                          ;0023017012085SRF318           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3101;2021;ATIVO;PAGAR ALUGUEL - ENSINO FUNDAMENTAL                                    ;0023032354013T109             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3102;2021;ATIVO;MANTER VIGILANCIA - ENSINO FUNDAMENTAL                                ;0023032354013T110             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3103;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011084324SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3104;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011124331SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3105;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011124332SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3106;2021;ATIVO;PAGAMENTO DO CONVÊNIO DE CESSÃO DE FUNCIONÁRIO DA PRODEMGE A SEE      ;0023037012002D037             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3107;2021;ATIVO;DEVOL. DE NAO APLICACAO NO MERCADO FINANCEIRO E/OU AQUISICAO INDEVIDA ;0021022354013P109             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3108;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0021022332103F120             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3109;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011124334SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3110;2021;ATIVO;GESTAR II - CAPACITACAO DE PROF. DE LINGUA PORTUGUESA E MATEMATICA    ;0021022354013G031             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3111;2021;ATIVO;ATENDER PROJETOS.                                                     ;0021012404190SSB044           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3112;2021;ATIVO;CONSTRUIR REDE LOGICA NA SRE                                          ;0023037012085R107             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3113;2021;ATIVO;ADQUIRIR IMÓVEL                                                       ;0023032352096M105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3114;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0071011124332SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3115;2021;ATIVO;CAPACITAÇÃO P/ ANALISE DE PROCESSOS DE PROMOÇÃO ESCOLARIDADE          ;0023037012002G035             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3116;2021;ATIVO;VIABILIZAR O TRANSPORTE ESCOLAR                                       ;0021022334191F122             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3117;2021;ATIVO;FORMACAO DE PROFESSORES DA EDUCACAO INFANTIL - PROGRAMA PROINFANTIL   ;0023037012018G036             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3118;2021;ATIVO;IMPLEMENTAR O PREMIO NACIONAL DE REFERENCIA EM GESTÃO ESCOLAR         ;0021011804189SSG024           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3119;2021;ATIVO;REALIZAR ELEIÇOES DOS MEMBROS DOS COLEGIADOS ESCOLARES                ;0021011804189SSG026           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3120;2021;ATIVO;REALIZAR A MOSTRA DOS CONSERVATÓRIOS ESTADUAIS DE MUSICA              ;0023037012018G050             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3121;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0071011124334SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3122;2021;ATIVO;CONTRATAR SERVIÇO DE PUBLICIDADE                                      ;0023017012001GAB073           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3123;2021;ATIVO;CONTRATAR SERVIÇOS ESPECIALUZADOS                                     ;0023017012001GAB075           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3124;2021;ATIVO;MANTER A AUDITORIA SETORIAL                                           ;0023017012001GAB146           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3125;2021;ATIVO;ATENDER PROJETOS                                                      ;0023012354013SSB044           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3126;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR - AÇÃO JUDICIAL                         ;0021011054314SRF1754          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3127;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR - AÇÃO JUDICIAL                         ;0071011074308SRF1754          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3128;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR - AÇÃO JUDICIAL                         ;0071011064301SRF1754          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3130;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0071011074308SRF095           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3131;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0021011074308SRF095           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3132;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0021011064301SRF095           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3133;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0071011064301SRF095           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3135;2021;ATIVO;MANTER UNIDADE CENTRAL                                                ;0010011512074SSG011           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3136;2021;ATIVO;REALIZAR PROCESSO DE CERTIFICAÇÃO OCUPACIONAL                         ;0010011512074SSG991           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3137;2021;ATIVO;REALIZAR MESTRADO PROFISSIONAL EM GESTÃO E AVALIAÇÃO                  ;0010011512074SSG231           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3138;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0023011074304SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3139;2021;ATIVO;REALIZAR SEMINARIO E CAPACITAÇÃO COM TECNICOS DA SEE/MG               ;0023011804189SSI070           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3140;2021;ATIVO;PAGAR GRUPO DE TRABALHO - APOSENTADORIA                               ;0021027012002G009             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3141;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0021011064302SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3142;2021;ATIVO;NECESSIDADES LEVANTADAS NA ADI                                        ;0021027012018G019             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3143;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0023011074309SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3144;2021;ATIVO;ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO FUNDAMENTAL                  ;0036011064300SRF379           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3145;2021;ATIVO;FORMAÇÃO DE PROFESSORES ED. INFANTIL - PROGRAMA PROINFANTIL           ;0021027012018G036             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3146;2021;ATIVO;REALIZAR AMOSTRA DE CONSERVATORIOS ESTADUAIS DE MUSICA                ;0021021804189G050             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3147;2021;ATIVO;LOCAÇÃO DE CENTRAL TELEFÕNICA PARA SRE                                ;0021027012002T102             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3148;2021;ATIVO;PAGAR AGUA E LUZ DAS SRE                                              ;0021027012085T105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3149;2021;ATIVO;MANTER VIGILANCIA DAS SRE                                             ;0021027012085T106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3150;2021;ATIVO;PAGAR ALUGUEL DAS SRE                                                 ;0021027012085T107             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3151;2021;ATIVO;ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO INTEGRAL                     ;0036011074307SRF786           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3152;2021;ATIVO;LOCAÇÃO DE CENTRAL TELEFÔNICA PARA SRE                                ;0021027012085T115             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3153;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011074306SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3154;2021;ATIVO;MANTER AUDITORIA SETORIAL                                             ;0021027012001Z105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3155;2021;ATIVO;MANTER A SEE                                                          ;0021027012002T101             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3156;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0021011074304SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3157;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0010011074304SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
